date,store_id,temperature_c,precipitation_mm,humidity_pct,weather_condition,is_holiday,local_event
2025-10-28,STORE03,13.4,1.3,87.8,Rainy,0,
2025-10-29,STORE03,14.1,0.0,77.7,Sunny,0,Concert
2025-10-30,STORE03,12.3,0.0,94.2,Foggy,0,Marathon
2025-10-31,STORE03,11.6,1.5,84.1,Rainy,1,Parade
2025-11-01,STORE03,7.0,0.0,69.8,Sunny,0,Local Festival
2025-11-02,STORE03,6.1,0.0,76.3,Sunny,0,Market Day
2025-11-03,STORE03,7.3,0.0,70.8,Cloudy,0,Parade
2025-11-04,STORE03,7.6,3.6,64.4,Rainy,0,
2025-11-05,STORE03,1.1,0.0,72.5,Windy,0,
2025-11-06,STORE03,6.0,0.0,84.4,Foggy,0,Market Day
2025-11-07,STORE03,4.1,1.6,70.8,Rainy,0,Sports Game
2025-11-08,STORE03,3.2,0.2,78.2,Rainy,0,Concert
2025-11-09,STORE03,0.1,0.0,69.2,Sunny,0,
2025-11-10,STORE03,6.6,0.0,73.3,Clear,0,
2025-11-11,STORE03,6.4,0.0,67.4,Clear,0,Community Fair
2025-11-12,STORE03,2.1,2.3,78.6,Rainy,0,
2025-11-13,STORE03,1.4,0.8,86.9,Rainy,0,
2025-11-14,STORE03,3.8,2.5,64.5,Rainy,0,
2025-11-15,STORE03,5.5,0.1,78.1,Rainy,0,Sports Game
2025-11-16,STORE03,9.5,0.0,58.8,Sunny,0,Marathon
2025-11-17,STORE03,2.4,0.0,81.0,Foggy,0,Concert
2025-11-18,STORE03,-1.3,0.0,77.2,Clear,0,
2025-11-19,STORE03,4.0,0.0,73.5,Windy,0,
2025-11-20,STORE03,4.2,0.7,65.5,Rainy,0,
2025-11-21,STORE03,6.4,0.6,61.7,Rainy,0,
2025-11-22,STORE03,12.8,2.3,76.0,Rainy,0,
2025-11-23,STORE03,-2.0,0.0,73.9,Clear,0,
2025-11-24,STORE03,3.5,0.0,83.2,Foggy,0,Sports Game
2025-11-25,STORE03,4.0,0.0,76.8,Cloudy,1,Community Fair
2025-11-26,STORE03,6.2,1.9,80.4,Rainy,1,Black Friday
2025-11-27,STORE03,9.6,10.5,69.3,Rainy,0,
2025-11-28,STORE03,3.7,0.0,86.4,Foggy,0,
2025-11-29,STORE03,4.2,0.0,57.3,Cloudy,0,Community Fair
2025-11-30,STORE03,6.9,0.0,61.2,Clear,0,Marathon
2025-12-01,STORE03,-6.8,0.1,68.4,Snowy,0,
2025-12-02,STORE03,-0.6,0.0,70.1,Clear,0,
2025-12-03,STORE03,3.5,0.0,51.5,Sunny,0,
2025-12-04,STORE03,2.3,0.0,73.5,Sunny,0,Concert
2025-12-05,STORE03,-1.2,2.5,69.9,Snowy,0,Sports Game
2025-12-06,STORE03,-2.1,4.9,84.3,Snowy,0,Concert
2025-12-07,STORE03,0.7,0.0,57.9,Sunny,0,
2025-12-08,STORE03,-2.8,0.0,73.0,Clear,0,
2025-12-09,STORE03,0.2,0.0,36.4,Clear,0,
2025-12-10,STORE03,-0.1,0.0,64.5,Clear,0,
2025-12-11,STORE03,-3.4,0.0,63.8,Clear,0,Marathon
2025-12-12,STORE03,-2.1,1.0,84.3,Snowy,0,
2025-12-13,STORE03,3.9,0.0,76.8,Sunny,0,
2025-12-14,STORE03,-3.1,0.0,59.1,Clear,0,
2025-12-15,STORE03,3.1,0.9,94.6,Rainy,0,
2025-12-16,STORE03,-4.6,0.0,79.0,Clear,0,
2025-12-17,STORE03,-5.8,0.0,66.7,Clear,0,
2025-12-18,STORE03,-1.9,0.0,78.4,Clear,0,Market Day
2025-12-19,STORE03,3.5,0.0,62.7,Sunny,0,
2025-12-20,STORE03,-3.5,0.0,60.3,Clear,0,Community Fair
2025-12-21,STORE03,6.3,0.0,75.5,Sunny,0,Sports Game
2025-12-22,STORE03,-1.0,0.3,70.6,Snowy,0,
2025-12-23,STORE03,-2.0,0.0,70.5,Clear,0,
2025-12-24,STORE03,-2.6,0.0,61.2,Clear,1,Christmas Eve
2025-12-25,STORE03,-2.2,0.0,86.1,Clear,1,Christmas Day
2025-12-26,STORE03,-2.9,1.2,77.7,Snowy,0,
2025-12-27,STORE03,0.8,0.0,69.9,Sunny,0,Market Day
2025-12-28,STORE03,-0.4,0.0,74.1,Clear,0,Marathon
2025-12-29,STORE03,0.9,1.6,70.9,Rainy,0,Marathon
2025-12-30,STORE03,3.6,0.0,64.8,Cloudy,0,Food Festival
2025-12-31,STORE03,-6.5,4.7,59.3,Snowy,1,Sports Game
2026-01-01,STORE03,-9.9,0.0,46.3,Clear,1,New Year's Day
2026-01-02,STORE03,-0.8,0.0,45.2,Clear,0,
2026-01-03,STORE03,0.9,9.5,57.2,Rainy,0,Local Festival
2026-01-04,STORE03,-2.9,0.0,56.6,Clear,0,Food Festival
2026-01-05,STORE03,-2.6,5.8,41.2,Rainy,0,
2026-01-06,STORE03,2.2,0.0,51.5,Cloudy,0,Concert
2026-01-07,STORE03,-7.9,5.4,27.8,Rainy,0,
2026-01-08,STORE03,-6.1,5.1,62.2,Rainy,0,Marathon
2026-01-09,STORE03,0.2,4.6,54.2,Rainy,0,Marathon
2026-01-10,STORE03,-0.7,0.0,60.0,Clear,0,Marathon
2026-01-11,STORE03,-6.0,5.0,42.4,Snowy,0,
2026-01-12,STORE03,0.6,0.0,61.3,Cloudy,0,
2026-01-13,STORE03,-1.0,0.0,55.7,Clear,0,Market Day
2026-01-14,STORE03,0.9,0.0,42.2,Clear,0,Sports Game
2026-01-15,STORE03,-2.7,6.7,50.9,Rainy,0,Local Festival
2026-01-16,STORE03,-3.4,10.5,53.9,Rainy,0,Local Festival
2026-01-17,STORE03,-5.0,4.5,51.3,Snowy,0,
2026-01-18,STORE03,0.4,0.0,47.5,Cloudy,0,
2026-01-19,STORE03,-10.9,0.0,63.0,Clear,0,
2026-01-20,STORE03,3.9,0.0,57.2,Cloudy,0,
2026-01-21,STORE03,0.1,0.0,44.1,Clear,0,
2026-01-22,STORE03,-4.2,0.0,46.2,Clear,0,
2026-01-23,STORE03,-3.1,0.0,49.9,Clear,0,
2026-01-24,STORE03,-9.4,0.0,47.1,Clear,0,Food Festival
2026-01-25,STORE03,0.6,0.0,51.2,Cloudy,0,Local Festival
2026-01-26,STORE03,-10.3,6.2,52.7,Rainy,0,Food Festival
2026-01-27,STORE03,-4.4,0.0,42.9,Clear,0,Local Festival
2026-01-28,STORE03,-9.2,0.0,54.6,Clear,0,Market Day
2026-01-29,STORE03,-2.8,0.0,47.4,Clear,0,Community Fair
2026-01-30,STORE03,-4.8,0.0,50.4,Clear,0,Food Festival
2026-01-31,STORE03,1.1,0.0,68.1,Clear,0,
2026-02-01,STORE03,-1.9,9.3,37.0,Rainy,0,Marathon
2026-02-02,STORE03,-6.5,0.0,39.1,Clear,0,
2026-02-03,STORE03,-2.9,0.0,24.1,Clear,0,
2026-02-04,STORE03,-3.1,0.0,34.3,Clear,0,
2026-02-05,STORE03,-2.0,0.0,40.7,Clear,0,
2026-02-06,STORE03,1.3,0.0,26.6,Clear,0,Parade
2026-02-07,STORE03,-8.2,0.0,55.7,Clear,0,
2026-02-08,STORE03,0.2,8.7,28.7,Rainy,0,Food Festival
2026-02-09,STORE03,0.8,8.9,51.0,Rainy,0,
2026-02-10,STORE03,5.3,0.0,50.6,Cloudy,0,Marathon
2026-02-11,STORE03,-3.6,0.0,41.9,Clear,0,Marathon
2026-02-12,STORE03,-0.2,0.0,56.6,Clear,0,Marathon
2026-02-13,STORE03,1.6,0.0,59.6,Clear,0,
2026-02-14,STORE03,-3.9,0.0,49.8,Clear,1,Sports Game
2026-02-15,STORE03,0.8,9.1,35.9,Rainy,0,Marathon
2026-02-16,STORE03,0.2,0.0,35.1,Sunny,0,
2026-02-17,STORE03,-1.4,19.2,60.7,Stormy,0,Parade
2026-02-18,STORE03,5.0,9.8,54.1,Rainy,0,Market Day
2026-02-19,STORE03,-0.4,0.0,46.2,Clear,0,Community Fair
2026-02-20,STORE03,-0.4,0.0,38.0,Clear,0,Market Day
2026-02-21,STORE03,1.1,0.0,42.5,Sunny,0,
2026-02-22,STORE03,1.6,0.0,53.5,Cloudy,0,Food Festival
2026-02-23,STORE03,-0.2,0.0,30.4,Clear,0,Food Festival
2026-02-24,STORE03,-4.0,0.0,68.7,Clear,0,Local Festival
2026-02-25,STORE03,-1.3,0.0,54.7,Clear,0,Local Festival
2026-02-26,STORE03,-4.2,8.6,34.6,Rainy,0,Sports Game
2026-02-27,STORE03,1.7,0.0,69.1,Clear,0,Parade
2026-02-28,STORE03,-2.7,8.8,51.4,Rainy,0,Market Day
2026-03-01,STORE03,11.4,0.0,41.6,Sunny,0,Concert
2026-03-02,STORE03,6.6,0.0,25.0,Sunny,0,Marathon
2026-03-03,STORE03,10.1,16.9,35.4,Stormy,0,Community Fair
2026-03-04,STORE03,3.2,0.0,38.3,Windy,0,
2026-03-05,STORE03,-0.4,0.0,20.7,Clear,0,Local Festival
2026-03-06,STORE03,8.7,0.0,26.1,Clear,0,Concert
2026-03-07,STORE03,4.9,0.0,37.4,Sunny,0,Food Festival
2026-03-08,STORE03,3.4,0.0,24.8,Windy,0,Concert
2026-03-09,STORE03,-0.2,13.0,42.1,Rainy,0,
2026-03-10,STORE03,10.7,0.0,25.6,Sunny,0,Sports Game
2026-03-11,STORE03,8.2,0.0,36.1,Cloudy,0,Sports Game
2026-03-12,STORE03,5.5,16.5,41.2,Stormy,0,Concert
2026-03-13,STORE03,10.6,0.0,38.6,Clear,0,
2026-03-14,STORE03,13.5,13.4,50.9,Rainy,0,Parade
2026-03-15,STORE03,7.5,12.8,20.0,Rainy,0,Parade
2026-03-16,STORE03,2.2,0.0,25.8,Sunny,0,Market Day
2026-03-17,STORE03,7.3,14.4,39.3,Rainy,0,Sports Game
2026-03-18,STORE03,8.9,0.0,47.0,Cloudy,0,
2026-03-19,STORE03,8.9,0.0,38.6,Sunny,0,
2026-03-20,STORE03,5.2,0.0,27.3,Sunny,0,Food Festival
2026-03-21,STORE03,5.6,13.0,22.2,Rainy,0,
2026-03-22,STORE03,2.2,0.0,46.0,Cloudy,0,
2026-03-23,STORE03,8.9,13.6,46.0,Rainy,0,Market Day
2026-03-24,STORE03,8.7,0.0,26.4,Sunny,0,
2026-03-25,STORE03,11.1,0.0,38.1,Cloudy,0,Sports Game
2026-03-26,STORE03,1.0,0.0,32.1,Windy,0,
2026-03-27,STORE03,5.2,0.0,36.0,Clear,0,
2026-03-28,STORE03,5.4,11.8,45.6,Rainy,0,Sports Game
2026-03-29,STORE03,1.9,12.0,31.4,Rainy,0,
2026-03-30,STORE03,8.3,0.0,37.7,Cloudy,0,
2026-03-31,STORE03,8.0,15.5,44.2,Stormy,0,
2026-04-01,STORE03,10.8,0.0,20.0,Cloudy,0,Food Festival
